Subject No.,"Channel name
",T_Mean,T_Median,T_Variance,T_Standard deviation,T_Skewness,T_Kurtosis,T_Zero-crossing rate,T_Number of waves,T_peaktopeak,T_Hjorth Activity,T_Hjorth Mobility,T_Hjorth Complexity,F_Mean,F_Median,F_Variance,F_Standard Variance,F_Skewness,F_Kurtosis,F_Delta,F_Theta,F_Alpha,F_Beta,F_Gamma,F_Peak Frequency,F_Theta/Alpha,F_Beta/Alpha,F_Theta/Beta,"
F_Gamma/Delta",F_(Theta+Alpha)/Beta,F_(Theta+Alpha)/(Alpha+Beta),F_(Gamma+Beta)/(Delta+Alpha),lebel
5,F3,-0.02570060418,-0.002724487458,34.3332793,5.859460666,0.01096273747,2.705801245,0.31328125,0,36.23385719,34.3332793,0.9843905866,1.383797965,2048.164352,1050.313297,9471447.147,3077.571631,3077.571631,9.681020269,18617.62701,43720.51026,20344.88556,39247.78987,57990.00723,5,2.14896811,1.929123158,1.113961077,3.114790473,1.632331299,1.075054868,2.495675733,1
5,FC1,-0.06862490836,-0.1284823912,37.50491582,6.124125718,0.03547822521,2.704502689,0.31765625,0,40.43732149,37.50491582,0.9675569657,1.400905082,2197.319539,760.5961419,18177748.17,4263.537049,4263.537049,22.60163834,19860.2152,55930.05139,21344.76951,38333.69286,63784.50738,5,2.620316484,1.795929108,1.459031135,3.211672519,2.015845986,1.294852746,2.478297249,1
5,C3,-0.05716829888,-0.09932569009,32.88924522,5.734914578,0.01444963581,2.617136685,0.32765625,0,36.85772124,32.88924522,0.9948390599,1.37475661,1967.39818,780.3274637,8699234.074,2949.446401,2949.446401,13.44311327,16399.54766,33744.45803,19580.98475,36278.95056,75290.98203,5,1.723327936,1.852764354,0.9301387583,4.591040167,1.469872804,0.9546277217,3.100841625,1
5,FC5,0.08496729746,0.1093458959,19.04546956,4.364111542,0.00345296618,2.636649202,0.35078125,0,25.55803059,19.04546956,1.068022671,1.310617626,1128.292602,500.3222574,2112345.466,1453.391023,1453.391023,3.945434462,12127.5148,8621.46643,10844.05169,17639.69267,55908.44181,2,0.7950410671,1.626669917,0.4887537777,4.610049358,1.103506648,0.6833904235,3.201703049,1
5,FT9,0.0826363,0.1346180373,24.28182659,4.927659341,0.02495251206,2.586910316,0.36265625,0,27.92242128,24.28182659,1.080570206,1.298439189,1300.92788,549.0573274,2823505.271,1680.328918,1680.328918,4.765315761,13946.0265,12407.86717,11241.78604,18940.63832,63364.98461,2,1.103727391,1.684842449,0.6550923449,4.543586994,1.248619651,0.7835571102,3.267676493,1
5,T7,0.06075334441,0.0787370137,23.62352779,4.860404077,-0.01596116873,2.571011475,0.35453125,0,26.58469715,23.62352779,1.078504773,1.302422938,1208.941031,618.3654726,2863280.235,1692.122997,1692.122997,6.744017604,14955.86001,10140.97315,10093.58291,24397.38041,51033.22959,2,1.004695086,2.417117948,0.4156582789,3.412256438,0.8293741263,0.5866625374,3.011268963,1
5,CP5,0.008972167348,0.003575946314,37.08981265,6.09014061,0.008684666386,2.682626015,0.32515625,0,38.86951659,37.08981265,1.006212632,1.367238722,1883.363524,781.0557642,8119736.29,2849.515097,2849.515097,11.94040999,25384.8699,14178.97585,19640.52221,40874.77949,62262.18634,2,0.7219245852,2.081145249,0.3468881307,2.452728203,0.8273927953,0.558858621,2.290640036,1
5,CP1,0.007317828573,0.04209513736,43.16459602,6.569976866,-0.02727646058,2.70406494,0.31453125,0,42.98389161,43.16459602,0.9649387863,1.408590697,2278.324721,1052.782372,12197980.8,3492.56078,3492.56078,16.21141969,32491.02543,20207.79464,26432.96859,47233.20094,68769.96793,2,0.7644920612,1.786904894,0.4278303025,2.116583488,0.9874571765,0.6331368053,1.968691546,1
5,P3,0.002239640966,0.009930109051,41.0039785,6.403434898,-0.008020266001,2.722609202,0.33078125,0,39.82982605,41.0039785,1.005456288,1.372009759,2096.241915,1135.109337,9004933.679,3000.822167,3000.822167,13.50874901,27302.04804,15074.64026,26292.93137,34927.72518,83338.82925,2,0.5733343325,1.328407422,0.4315952493,3.052475372,1.184376349,0.6757126427,2.206672262,1
5,P7,-0.007210777553,0.0383008392,32.2985086,5.683177685,0.01810480991,2.608073399,0.35203125,0,34.89405558,32.2985086,1.066776307,1.317751363,2295.781092,1214.98613,9570326.026,3093.594354,3093.594354,6.159620595,22425.20216,17904.21182,13562.19205,41581.52579,120004.2727,40,1.320156193,3.065988569,0.4305809245,5.351312861,0.756740001,0.5706253604,4.490066649,1
5,PO9,-0.0410807544,-0.03988450914,35.50586305,5.95867964,-0.006483021451,2.628951416,0.35546875,0,37.08322219,35.50586305,1.070503806,1.313377294,2721.443082,1576.743557,13154906.56,3626.969336,3626.969336,7.756134325,23244.91592,19908.82558,10832.98645,55073.70241,147700.2328,40,1.837796591,5.083889161,0.3614942288,6.354087635,0.5581940325,0.4664444924,5.950305656,1
5,O1,0.04476794703,0.1647223442,35.3787231,5.948001606,-0.02758513797,2.713126002,0.33671875,0,36.8036298,35.3787231,1.038814246,1.33811928,2645.013241,1416.587557,11289810.89,3360.031382,3360.031382,5.329803513,28555.16661,20691.01659,15397.91887,55818.85238,120397.9727,40,1.343754098,3.625090692,0.3706815118,4.216328848,0.6465366793,0.506747706,4.009202612,1
5,Pz,0.08987487971,0.21260245,44.31838413,6.65720543,-0.03440463514,2.803325039,0.32140625,0,43.48054105,44.31838413,0.977372916,1.397976844,2656.654444,1737.963272,11576941.83,3402.490534,3402.490534,8.928538285,34990.82595,15174.95121,31038.91169,59314.42876,96757.85718,2,0.4889008792,1.91096999,0.2558391193,2.765235016,0.7791335745,0.5114792953,2.363666607,1
5,Oz,0.06439316152,0.223343478,56.17822147,7.495213237,-0.01565458477,2.740668996,0.31515625,0,46.57690944,56.17822147,0.9805258834,1.394769124,3285.931891,2052.975995,18449281.72,4295.262706,4295.262706,9.319121319,46014.30449,16421.3373,37022.84246,77436.43255,115152.41,2,0.4435460977,2.091585286,0.212062162,2.502535054,0.6901684131,0.4669274706,2.319309485,1
5,O2,-0.01469206589,0.09199834931,68.95404127,8.303857012,-0.07845190187,2.629240933,0.37109375,0,50.80325043,68.95404127,1.090501361,1.296840334,4107.090554,1840.568654,30883837.45,5557.322867,5557.322867,5.344293708,51400.94851,18852.81614,33707.2693,82501.9524,200354.5976,2,0.5593100994,2.447601188,0.2285135757,3.89787744,0.6370768681,0.4522884215,3.32349281,1
5,PO10,-0.03421903857,0.09073007174,59.69920814,7.726526266,-0.08720653888,2.618660498,0.39296875,0,47.0617544,59.69920814,1.130634462,1.26246649,3530.302429,1717.236085,21126075.39,4596.311063,4596.311063,4.683911736,39705.5342,17380.78829,27902.52597,72410.07027,179585.9847,2,0.6229109261,2.595108068,0.24003275,4.52294594,0.6253731572,0.4514220144,3.727307873,1
5,P8,-0.06903656737,0.130311239,45.78468317,6.766437997,-0.07338691441,2.636928083,0.37328125,0,41.25681945,45.78468317,1.100400161,1.285132026,2650.507388,1374.942497,11313310.81,3363.526543,3363.526543,5.000864567,29945.71952,14478.91833,21998.04643,58099.5623,124177.5934,2,0.6581910979,2.641123724,0.2492087334,4.146756043,0.6278354486,0.455406414,3.509124769,1
5,P4,0.03691631684,0.04862357882,40.96335149,6.40026183,0.002467880924,2.638245459,0.31953125,0,40.54179865,40.96335149,0.9823604275,1.378667555,2186.792714,1069.638309,7185125.15,2680.508375,2680.508375,6.158164988,25634.40981,16198.41219,24569.2696,54435.7077,64389.9149,2,0.6592956345,2.215601383,0.2975696078,2.511854783,0.7489143342,0.5160140941,2.366870795,1
5,CP2,0.06009784745,0.1203473297,44.45516154,6.667470401,-0.02875864925,2.6549025,0.32140625,0,43.07433754,44.45516154,0.9840079524,1.376977727,2318.538687,1001.419824,8216349.535,2866.417544,2866.417544,3.86488045,24484.00325,21526.28229,27269.40926,57406.90029,61767.2638,2,0.789393055,2.105175794,0.374977262,2.52275999,0.8499969744,0.5762614338,2.30273055,1
5,CP6,-0.03064434262,-0.09387238354,39.89618928,6.316343031,0.01048227209,2.669810281,0.33015625,0,38.49183108,39.89618928,1.020035441,1.349913798,2142.058613,984.1621585,6167994.705,2483.544786,2483.544786,3.292497505,20371.61689,17349.11511,19089.37501,61808.01726,66519.22172,2,0.9088362032,3.237822989,0.2806936038,3.265289254,0.5895431003,0.4504284884,3.252002365,1
5,T8,-0.001244206777,0.06666112957,49.86736398,7.061682801,0.02123335448,2.70505542,0.35046875,0,42.81638243,49.86736398,1.042556968,1.32604811,2630.403788,1306.324561,11223965.25,3350.218686,3350.218686,5.024535982,32035.63647,11255.08422,19312.07765,70338.91739,102079.308,2,0.5828002776,3.642224243,0.16001219,3.186429839,0.4345696948,0.3409573073,3.357855911,1
5,FT10,0.003955765318,0.1325092652,54.417454,7.376818691,0.01865102506,2.826635474,0.32578125,0,45.77865369,54.417454,1.008444528,1.358492801,2643.355965,1086.105833,15172143.9,3895.143631,3895.143631,10.53288732,43957.39604,16108.50533,24503.29142,56874.8723,86102.75694,3,0.6574016957,2.321111533,0.2832271033,1.958777468,0.7140551724,0.4990502967,2.088463241,1
5,FC6,-0.04316873526,0.001381426138,46.48617059,6.818076751,-0.01651587589,2.801406216,0.32328125,0,41.53459254,46.48617059,0.993486622,1.365594391,2261.482242,748.7697129,12441507.3,3527.252089,3527.252089,7.493453669,31443.05283,27656.71562,27243.06927,37587.50553,65692.87151,10,1.015183545,1.379708915,0.735795452,2.089265055,1.460586014,0.846819345,1.75987735,1
5,C4,-0.09404503312,-0.3348251506,50.53579576,7.108853337,0.0384125781,2.679274867,0.30453125,0,43.10781323,50.53579576,0.9546021778,1.404415014,2802.094217,992.9006815,28906993.72,5376.522456,5376.522456,19.6413955,24734.27354,69653.97435,27252.3954,48277.61149,69632.96988,5,2.555884477,1.771499745,1.442780042,2.815242168,2.007273491,1.283018151,2.268092643,1
5,FC2,-0.07442940495,-0.09639075292,44.63152536,6.680683001,0.0133508778,2.639294135,0.30453125,0,43.19538847,44.63152536,0.9438876037,1.410943474,2582.932072,912.8406067,26030478.32,5102.007283,5102.007283,20.23215416,16867.23445,67446.75655,23544.07386,40573.44347,77587.8497,5,2.864702046,1.723297494,1.662337499,4.599915292,2.24262036,1.419125914,2.923966041,1
5,F4,-0.0315666918,0.07007158639,46.5519299,6.822897471,0.0434374125,2.80886568,0.30953125,0,43.63625099,46.5519299,0.953151445,1.405113617,2382.535314,588.478754,21089441.41,4592.324184,4592.324184,14.28067014,27856.05106,59839.72823,24006.35562,34002.39317,67080.94497,5,2.492661909,1.416391297,1.759868134,2.408128303,2.465887722,1.445404109,1.949067631,1
5,F8,-0.02839746171,-0.03308130546,69.73290837,8.350623232,0.08553212212,3.10861746,0.30078125,0,56.14431809,69.73290837,0.9497729242,1.430218531,3222.962007,774.8977613,40544930.86,6367.490154,6367.490154,21.65699641,55666.97783,63973.44144,31005.43971,61549.51589,80517.43674,4,2.063297345,1.985119917,1.039381716,1.446412934,1.543129621,1.026189041,1.639125303,1
5,Fp2,-0.2771725047,-0.5263883433,107.2386739,10.35561075,0.241616217,3.41197099,0.30078125,0,77.3776855,107.2386739,0.9334839206,1.464450991,5325.430758,1953.841694,60610017.64,7785.243582,7785.243582,6.162046678,68114.7288,89996.67314,58798.96524,90866.03274,99660.31959,6,1.530582601,1.545367888,0.990432513,1.463124369,1.637527621,0.9941912965,1.501227695,1
6,Cz,-0.08993486615,-0.05866502571,53.91750828,7.342854232,-0.05063082187,2.963051631,0.30984375,0,47.37788493,53.91750828,0.9616726794,1.423599522,2176.772639,543.7655298,12650040.45,3556.689535,3556.689535,11.30667028,20565.1343,18243.88868,16886.58766,80104.29745,39562.12514,18,1.08037746,4.74366397,0.2277516845,1.923747473,0.4385591967,0.3622038947,3.195218172,0
6,Fz,0.02525642379,0.3072947082,80.14671346,8.952469685,-0.02603894627,2.892001824,0.27765625,0,58.38323927,80.14671346,0.8860944181,1.529360135,3992.934647,1297.412136,56875835.94,7541.606987,7541.606987,18.21421401,83810.10638,44995.64619,23694.69098,96331.01876,46393.63143,2,1.89897586,4.06551066,0.4670940551,0.5535565272,0.7130656153,0.572296863,1.327611918,0
6,Fp1,-0.0295700569,-0.01971982031,64.78452848,8.048883679,0.0310972273,3.091985689,0.27921875,0,62.20507143,64.78452848,0.9011167638,1.511320166,3331.704791,1142.740368,45939261.17,6777.850778,6777.850778,20.4770643,80967.35106,32410.14525,33388.50411,61307.97926,40224.73557,2,0.970697733,1.83620024,0.5286448133,0.4968019213,1.073247727,0.6948373057,0.8878663421,0
6,F7,-0.08608753503,-0.2284915445,56.34914545,7.506606787,0.06381406603,2.995214225,0.30546875,0,51.99060858,56.34914545,0.9431473014,1.453988302,2988.547844,1244.164266,31576639.3,5619.309504,5619.309504,18.63020779,66079.5687,25123.74663,34692.35069,60469.66329,41753.90905,2,0.724186921,1.743025828,0.4154768732,0.6318732079,0.989191837,0.6285711579,1.014405332,0
6,F3,-0.08316639291,-0.2039944249,41.62003777,6.451359374,0.03971686429,2.882149397,0.31859375,0,44.6750002,41.62003777,0.9734834187,1.42475628,1902.363863,651.3013788,9832377.518,3135.662214,3135.662214,12.78303753,33527.24765,17556.9563,17335.92551,48658.37118,36606.58821,2,1.01274987,2.806793969,0.3608208799,1.09184591,0.7170992569,0.5287257167,1.676359419,0
6,FC1,-0.03078977371,-0.02557372481,44.33443731,6.65841102,-0.03293677606,3.002514962,0.31484375,0,44.07874012,44.33443731,0.987577159,1.414756762,1827.032155,510.1948541,11111145.61,3333.338509,3333.338509,17.43124439,35665.76002,17425.64953,11130.28374,48212.94798,30914.97777,2,1.565606945,4.331690825,0.3614309072,0.8667971115,0.5922876419,0.4811994972,1.690910585,0
6,C3,0.0403866918,0.03022268583,34.51808032,5.875208959,-0.01362291112,2.9069463,0.32671875,0,37.91243385,34.51808032,0.9913270685,1.404678426,1483.793743,529.3548404,6005079.629,2450.526398,2450.526398,13.0401256,23735.28184,13726.23827,10482.46264,44512.2226,28011.81964,2,1.30944786,4.246351658,0.3083700941,1.180176407,0.5438663696,0.4402007359,2.119486347,0
6,FC5,-0.05901646661,-0.117311367,29.00297797,5.385441298,0.0243173262,2.884354067,0.32984375,0,37.76334223,29.00297797,1.008249283,1.377775913,1213.453876,449.2488965,3242836.566,1800.787763,1800.787763,7.483872158,16686.65891,8746.319226,13099.31245,33619.05885,32983.74026,2,0.6676929996,2.56647507,0.2601595501,1.976653352,0.6497990255,0.4676025955,2.236045899,0
6,FT9,-0.07094236848,-0.12071585,49.69793198,7.04967602,0.03697914742,2.614433427,0.38734375,0,44.76682974,49.69793198,1.132092363,1.263626296,2182.56399,1115.838873,6723401.375,2592.952251,2592.952251,4.3763914,21905.60882,15691.88778,24085.74242,60077.99895,80389.81941,3,0.6515011041,2.49433868,0.2611919181,3.669828128,0.6620997852,0.4726219338,3.054222469,0
6,T7,-0.05594550324,-0.2042846911,50.11971147,7.079527631,0.03211933278,2.559098218,0.41234375,0,43.46466317,50.11971147,1.163104954,1.233228642,2204.505468,1068.795901,7278142.826,2697.803333,2697.803333,3.982498048,21229.1859,7228.44726,16110.38438,68290.20777,100955.8792,3,0.4486824826,4.238893757,0.1058489569,4.755522877,0.3417595641,0.2765245011,4.532620105,0
6,CP5,-0.01720174619,-0.02944669272,38.55243426,6.209060658,0.05708348016,2.64941371,0.38671875,0,36.79753247,38.55243426,1.114260527,1.279178424,1768.947497,990.725596,4632184.025,2152.25092,2152.25092,4.888876246,19667.61752,11223.42827,11158.08989,49209.34499,83354.12385,2,1.005855696,4.410194349,0.2280751405,4.238140373,0.4548225174,0.3707548318,4.300419357,0
6,CP1,-0.05905715995,0.04473929956,28.02065249,5.29345374,-0.03379544359,2.960859733,0.33734375,0,35.22065339,28.02065249,1.029959084,1.364259583,957.7030867,452.8389369,2159005.857,1469.355592,1469.355592,10.57019647,14239.94358,8211.855325,10353.48122,24087.39205,30252.38646,2,0.7931491976,2.326501737,0.3409192373,2.124473759,0.7707491335,0.53904953,2.209524657,0
6,P3,-0.06491335593,0.004896516779,25.15262334,5.01523911,0.008357759336,2.886757472,0.35984375,0,33.21089215,25.15262334,1.062330096,1.327809046,1048.107702,445.6275748,2130485.264,1459.618191,1459.618191,7.186804322,14866.05129,7653.551224,8662.072847,28017.13709,36819.42967,2,0.8835704062,3.234461034,0.273173922,2.476745772,0.5823444421,0.4448193976,2.755704892,0
6,P7,0.01124832591,-0.03076601261,25.97136013,5.096210369,0.05202517827,2.71703267,0.37171875,0,29.64883123,25.97136013,1.092117312,1.293307429,1307.78786,802.6858408,2533461.185,1591.685014,1591.685014,6.220652715,11668.98862,11089.81757,6016.849553,37203.52617,49732.9031,26,1.84312695,6.183223603,0.2980851201,4.261972028,0.4598130575,0.3958009812,4.915595654,0
6,PO9,-0.03637590068,0.02111512743,36.19591325,6.016303952,0.07244378109,2.747392982,0.35765625,0,36.29359089,36.19591325,1.073288547,1.312601436,1956.44536,919.0899497,6005676.123,2450.648103,2450.648103,5.134421865,18008.06813,22405.78884,12669.03096,49710.75687,64264.62667,26,1.768547958,3.92380104,0.4507231482,3.568657459,0.7055780681,0.5622786004,3.715324685,0
6,O1,-0.05199496298,-0.1234641575,28.75230584,5.362117664,0.07493179213,2.80768412,0.35359375,0,32.26319269,28.75230584,1.071092673,1.322812382,1410.341082,777.9120555,3095547.091,1759.41669,1759.41669,4.200360367,13629.5234,14867.77365,10836.99559,34823.08694,45519.20588,26,1.371946082,3.213352506,0.4269516275,3.339750376,0.7381530902,0.5629593249,3.283764759,0
6,Pz,-0.08926317723,-0.1113983472,32.81847797,5.728741395,0.05629364026,2.856728084,0.33890625,0,35.96894209,32.81847797,1.034834592,1.351439223,1467.529293,693.9489568,3807330.531,1951.238205,1951.238205,5.559390517,21416.70449,8699.827785,12985.80306,42124.10514,38495.14824,3,0.669949155,3.243858308,0.206528489,1.797435654,0.5148033596,0.3934978583,2.343412127,0
6,Oz,-0.1081393782,-0.09019492786,34.82364243,5.901156025,0.06004298045,2.816907825,0.34265625,0,35.87054969,34.82364243,1.023194797,1.358119934,1537.203321,540.846787,4961713.766,2227.490464,2227.490464,5.257804732,20436.36083,7886.131659,17011.51792,45214.94766,33745.50956,10,0.4635760135,2.65790201,0.1744142605,1.65124847,0.5506508548,0.4001135103,2.108542856,0
6,O2,-0.09827915189,-0.1577553357,44.81706153,6.694554618,0.1329135131,2.859950224,0.31984375,0,43.77848187,44.81706153,1.005863389,1.374698561,2401.578291,993.7525272,10700215.93,3271.118452,3271.118452,7.533068992,23774.42731,24948.48793,36698.76142,54912.89663,59506.9541,10,0.6798182544,1.496314712,0.4543283902,2.5029816,1.122636997,0.6729192623,1.892075697,0
6,PO10,-0.09313169334,-0.05127196513,42.58331051,6.525588901,0.1076288981,2.833089982,0.32546875,0,42.35753777,42.58331051,1.008070734,1.36919386,2182.597297,883.6078684,7785052.481,2790.17069,2790.17069,4.086086019,23696.97077,16456.16683,28466.06459,48334.94715,77947.59327,10,0.5780977128,1.697984876,0.3404610494,3.289348416,0.9293944457,0.5849171827,2.420920093,0
6,P8,-0.07946746239,-0.04924682532,42.98972954,6.556655363,0.06923169794,2.769949222,0.32859375,0,43.03989369,42.98972954,1.013229626,1.362676903,2034.888495,862.0146602,7007796.047,2647.224215,2647.224215,4.275535385,22812.3632,8254.543447,23543.81466,51694.10736,74066.66992,2,0.3506034841,2.195655552,0.1596805491,3.246777604,0.6151253929,0.4226373782,2.712923781,0
6,P4,-0.1063265212,-0.235464955,39.83622591,6.311594561,0.02473237199,2.713706108,0.35234375,0,38.18735333,39.83622591,1.035081318,1.305697109,2254.838775,695.7437025,24519626.3,4951.729627,4951.729627,31.40420559,13683.97291,13056.8711,17087.36636,91807.58546,42091.84925,26,0.7641242555,5.372834148,0.1422199596,3.075996243,0.3283414688,0.2768194205,4.351433442,0
6,CP2,-0.04807576356,-0.06956621357,39.43936318,6.280076686,0.03451470035,2.57148737,0.36328125,0,36.79942719,39.43936318,1.066321545,1.247390446,2235.942413,381.0380923,45681324.67,6758.796096,6758.796096,44.13455645,9083.301488,11737.44947,14278.57084,103426.0866,30689.85705,26,0.8220325128,7.243448081,0.113486354,3.378711704,0.2515421512,0.22102796,5.740804578,0
6,CP6,-0.03861642709,-0.03924005927,38.33473738,6.191505259,0.03043774796,2.592760477,0.36390625,0,36.86409189,38.33473738,1.067017259,1.276516587,1813.706978,622.9418581,20014815.82,4473.792107,4473.792107,39.06549583,12296.73822,12463.89224,12425.08707,72369.59105,32656.09472,26,1.003123131,5.824473555,0.1722255448,2.655671295,0.3439148812,0.2935205353,4.248298196,0
6,T8,0.02537483328,0.05459284865,48.81239777,6.98658699,0.04241006562,2.762950405,0.32984375,0,45.07475365,48.81239777,1.017207524,1.363115074,1844.563425,1149.364371,5597642.292,2365.933704,2365.933704,4.708555212,21112.26253,20268.21332,19560.1204,47271.12403,46873.17423,3,1.036200846,2.416709256,0.4287652078,2.220187162,0.8425510191,0.5959537947,2.314698364,0
6,FT10,0.1390196256,0.4107577457,59.7026904,7.726751607,0.04099719186,2.856979704,0.30890625,0,50.6624633,59.7026904,0.9690109111,1.413795682,2463.846158,973.73995,13059764.25,3613.829583,3613.829583,7.224919565,29920.63471,26767.93853,24941.73551,68511.6171,51837.39354,26,1.073218763,2.746866475,0.3907065643,1.732496454,0.7547577511,0.5533206953,2.193653139,0
6,FC6,0.1064857368,0.2867838962,52.32944682,7.233909512,-0.01846312449,2.817985704,0.29765625,0,44.30483497,52.32944682,0.9457305582,1.444701277,2321.257816,797.19027,11002178.55,3316.953204,3316.953204,6.974243209,25865.60757,17092.88228,23142.28399,70145.29011,54801.90276,2,0.7385996251,3.031044392,0.2436782605,2.118717011,0.5735975459,0.4313025251,2.549532104,0
6,C4,0.01535234469,0.2443776737,52.28563773,7.230880841,-0.04637445885,2.903078741,0.30609375,0,47.73088365,52.28563773,0.9557517483,1.433281516,2489.632474,864.0126914,14789861.49,3845.758897,3845.758897,6.507201762,26887.8942,20005.89326,18974.83319,84984.40864,51786.42072,2,1.054338294,4.478796088,0.2354066302,1.926012515,0.4586809165,0.3749616269,2.982178278,0
6,FC2,-0.03536342984,0.09104314616,42.03634256,6.483543981,-0.05199754638,2.796658303,0.30421875,0,40.98191093,42.03634256,0.961839865,1.416951561,2023.970734,605.683265,10036997.57,3168.122089,3168.122089,6.230970202,22711.82423,18832.11965,16694.36273,71107.54202,31912.80045,2,1.128052622,4.259374447,0.2648399749,1.405118326,0.4996162343,0.4046208619,2.614318979,0
6,F4,0.005071034485,0.1501530816,44.50384266,6.671120046,-0.03512013946,2.799937787,0.29546875,0,44.19830185,44.50384266,0.9345622479,1.458533706,2329.837605,814.0060279,14176781.75,3765.206734,3765.206734,15.07704725,37617.95392,20274.39482,19661.40669,69118.94805,41147.46067,2,1.031177226,3.515463015,0.2933261485,1.093825059,0.5777836995,0.4498270099,1.92506354,0
6,F8,0.08181561793,0.1981228771,64.21600616,8.013489013,0.01641903735,2.939372599,0.28265625,0,58.51638992,64.21600616,0.9157872961,1.492398193,3073.811483,1083.182236,31829271.87,5641.743691,5641.743691,26.41287755,64996.6522,21918.72434,29016.72542,68074.34489,55916.5271,2,0.7553824225,2.346038152,0.3219821561,0.8602985724,0.7482326837,0.5246151845,1.318864135,0
6,Fp2,0.09291149246,-0.2112734602,109.5906137,10.46855356,0.06501680089,3.104853792,0.30609375,0,74.92663579,109.5906137,0.9444197019,1.459924685,5079.108446,1082.578934,129723859.3,11389.63824,11389.63824,23.2010058,132080.3016,47635.75594,50537.31994,85197.30385,53154.29391,2,0.9425857167,1.685829481,0.55912281,0.4024392226,1.152302613,0.7232721699,0.7576026703,0
7,Cz,-0.04994947353,-0.06527009471,63.1998809,7.949835275,0.05811586361,2.692649139,0.32109375,0,49.07326853,63.1998809,0.972594071,1.381130825,3208.681591,1145.986664,30445163.63,5517.713623,5517.713623,11.64246615,43910.09504,26265.02521,29862.65927,97844.71213,61321.50689,3,0.8795273379,3.276490256,0.2684358167,1.396524121,0.5736404478,0.439502308,2.157520354,1
7,Fz,-0.01657652572,-0.223313374,113.1592281,10.63763264,0.1307972505,2.814081899,0.27203125,0,70.66334702,113.1592281,0.8259801238,1.568788958,7141.509484,1876.206223,171872940,13110.03204,13110.03204,9.947051595,120247.0766,191792.5575,49504.10779,131205.3757,92813.68551,5,3.874275613,2.650393705,1.461773624,0.7718581454,1.83907606,1.335273947,1.319690711,1
7,Fp1,-0.06225162212,-0.509165453,115.4117587,10.74298649,0.2810602006,3.126726687,0.27890625,0,72.11233051,115.4117587,0.8343552981,1.573413461,7497.21876,1848.192712,264176729.4,16253.51437,16253.51437,19.94739661,157769.3356,231540.2328,73807.85715,102368.326,91786.28904,4,3.137067539,1.386957026,2.261834708,0.5817752144,2.982837581,1.733197328,0.838401281,1
7,F7,-0.0692186776,-0.389789835,80.50271269,8.972330393,0.2891725789,3.148174487,0.28515625,0,61.67002713,80.50271269,0.8658250463,1.527050372,5533.801243,1094.823884,146266908.2,12094.08567,12094.08567,23.24014639,113962.8121,162130.1537,56024.0185,78873.39519,88088.66591,4,2.8939401,1.407849656,2.055574676,0.7729597425,2.765877793,1.617185728,0.9822058596,1
7,F3,0.05116875576,-0.213440987,52.49053197,7.245034987,0.1162549178,2.7552278,0.30390625,0,43.84830635,52.49053197,0.9440096969,1.403820808,3424.349585,595.3643177,39241141.15,6264.27499,6264.27499,9.11719971,44980.69002,67070.80214,22943.49022,88771.86002,63346.63476,15,2.923304236,3.869152391,0.7555412506,1.408307314,1.01399579,0.8057468572,2.23953376,1
7,FC1,0.006312675849,-0.02982751879,51.03405307,7.143812222,0.08153033745,2.70231987,0.30796875,0,44.14271447,51.03405307,0.9501323728,1.398948912,2973.873231,669.2995787,28779196.47,5364.624541,5364.624541,9.036804829,40035.89059,56385.96997,18065.02337,74801.34153,53223.33129,15,3.12127855,4.140672281,0.7538096084,1.329390467,0.9953162847,0.8017003079,2.203488105,1
7,C3,-0.07179596861,-0.166453841,54.92652168,7.411242924,0.07457127789,2.650528922,0.32921875,0,48.4997951,54.92652168,1.002533841,1.342150314,3115.439404,1218.745477,21312189.46,4616.512695,4616.512695,7.189707186,40551.44607,55476.83648,27873.28627,71340.42146,77814.22277,3,1.990322775,2.559454984,0.7776353903,1.918901305,1.168343571,0.8401069234,2.17983526,1
7,FC5,0.003791886338,-0.006041424432,36.06562531,6.005466286,0.09894563287,2.589217097,0.35796875,0,35.55308078,36.06562531,1.068839278,1.276274008,2017.543108,1097.169682,6692378.765,2586.963232,2586.963232,6.332903736,21492.61727,27135.02945,13765.90871,53448.95899,75473.20325,3,1.971176043,3.882704741,0.5076811591,3.511587365,0.7652335785,0.6085102829,3.656481906,1
7,FT9,-0.06582242752,-0.2228135312,33.42843085,5.781732513,0.06870427412,2.520417006,0.38234375,0,30.9201342,33.42843085,1.129408254,1.244558839,1424.627181,756.3643475,3020211.851,1737.875672,1737.875672,5.856851378,15696.0199,15487.09027,5225.137303,40126.15408,49899.87397,3,2.963958529,7.679444913,0.3859599961,3.179141864,0.5161777412,0.4567064563,4.303109391,1
7,T7,-0.0353472189,-0.1186565516,28.09911027,5.300859389,0.06458849252,2.334980562,0.41578125,0,27.12370608,28.09911027,1.188744357,1.193609265,1057.836057,504.6197999,1979839.034,1407.06753,1407.06753,4.341407474,9344.084292,7240.431599,7203.651179,36209.44875,34828.36792,28,1.005105802,5.026541104,0.1999597301,3.727317394,0.3989036917,0.3327125407,4.292902602,1
